d_theory,vertices,edges,epsilon,time,d_true,recursive_calls,est_matching_size,theory_maximal_matching
50,10,45,0.20,0.0010,9.00,148,5.00,5
50,10,45,0.20,0.0010,9.00,230,5.00,5
50,10,45,0.20,0.0020,9.00,232,5.00,5
50,10,45,0.20,0.0020,9.00,223,5.00,5
50,10,45,0.20,0.0010,9.00,150,5.00,5
50,10,45,0.20,0.0010,9.00,154,5.00,5
50,10,45,0.20,0.0010,9.00,292,5.00,5
50,10,45,0.20,0.0010,9.00,203,5.00,5
50,50,1225,0.05,0.1003,49.00,7353,25.00,25
50,50,1225,0.05,0.1215,49.00,9081,25.00,25
50,50,1225,0.05,0.1071,49.00,7690,25.00,25
50,50,1225,0.05,0.0631,49.00,4670,25.00,25
50,50,1225,0.05,0.0953,49.00,6867,25.00,25
50,50,1225,0.05,0.1483,49.00,10530,25.00,25
50,50,1225,0.05,0.1233,49.00,9033,25.00,25
50,50,1225,0.05,0.0782,49.00,5823,25.00,25
50,50,1225,0.05,0.1435,49.00,10041,25.00,25
50,50,1225,0.05,0.1664,49.00,11895,25.00,25
50,50,1225,0.10,0.1113,49.00,8125,25.00,25
50,50,1225,0.10,0.1004,49.00,7175,25.00,25
50,50,1225,0.10,0.1324,49.00,9285,25.00,25
50,50,1225,0.10,0.1203,49.00,8460,25.00,25
50,50,1225,0.10,0.0771,49.00,5877,25.00,25
50,50,1225,0.10,0.2372,49.00,16851,25.00,25
50,50,1225,0.10,0.1812,49.00,12601,25.00,25
50,50,1225,0.10,0.1534,49.00,10783,25.00,25
50,50,1225,0.10,0.1133,49.00,8541,25.00,25
50,50,1225,0.10,0.1303,49.00,9206,25.00,25
50,50,1225,0.20,0.1384,49.00,9806,25.00,25
50,50,1225,0.20,0.2282,49.00,16407,25.00,25
50,50,1225,0.20,0.1023,49.00,7310,25.00,25
50,50,1225,0.20,0.1473,49.00,10814,25.00,25
50,50,1225,0.20,0.1304,49.00,9564,25.00,25
50,50,1225,0.20,0.2072,49.00,14609,25.00,25
50,50,1225,0.20,0.1191,49.00,8617,25.00,25
50,50,1225,0.20,0.1585,49.00,11120,25.00,25
50,50,1225,0.20,0.1391,49.00,10125,25.00,25
50,50,1225,0.20,0.1131,49.00,7994,25.00,25
50,100,2920,0.05,0.4042,58.40,23480,49.00,50
