d_theory,vertices,edges,epsilon,time,d_true,recursive_calls,est_matching_size,theory_maximal_matching
9,100,537,0.05,0.9308,10.74,145998,76.56,50
9,100,522,0.05,0.9778,10.44,150455,79.08,50
9,100,523,0.05,1.1100,10.46,173418,82.22,50
9,100,536,0.05,1.1220,10.72,172590,79.39,50
9,100,545,0.05,1.4093,10.90,183045,79.31,50
9,100,537,0.05,1.1764,10.74,180646,78.33,50
9,100,531,0.05,1.1681,10.62,183353,74.08,50
9,100,539,0.05,1.3913,10.78,220056,79.22,50
9,100,520,0.05,1.0389,10.40,157447,80.25,50
9,100,523,0.05,1.6510,10.46,246759,77.53,50
9,100,548,0.10,0.3353,10.96,47850,79.44,50
9,100,538,0.10,0.5175,10.76,53916,74.78,50
9,100,531,0.10,0.3553,10.62,53485,75.33,50
9,100,519,0.10,0.2502,10.38,37705,73.33,50
9,100,524,0.10,0.4370,10.48,67399,69.33,50
9,100,530,0.10,0.2873,10.60,45047,73.11,50
9,100,546,0.10,0.3003,10.92,45956,75.00,50
9,100,530,0.10,0.1972,10.60,29110,79.44,50
9,100,527,0.10,0.2642,10.54,39533,76.67,50
9,100,527,0.10,0.2612,10.54,40319,76.44,50
9,100,552,0.20,0.0781,11.04,11208,66.44,50
9,100,550,0.20,0.0841,11.00,12479,73.11,50
9,100,524,0.20,0.1081,10.48,16978,80.67,50
9,100,518,0.20,0.0761,10.36,11426,84.22,50
9,100,540,0.20,0.0714,10.80,10811,66.00,50
9,100,539,0.20,0.0971,10.78,14745,73.11,50
9,100,526,0.20,0.0561,10.52,7885,70.44,50
9,100,526,0.20,0.0540,10.52,7308,63.78,50
9,100,537,0.20,0.0901,10.74,12932,74.44,50
9,100,530,0.20,0.0572,10.60,8411,72.22,50
10,10,45,0.05,0.8548,9.00,134939,9.64,5
10,10,45,0.05,0.7677,9.00,115281,9.79,5
10,10,45,0.05,0.5065,9.00,74820,9.96,5
10,10,45,0.05,1.3492,9.00,218831,9.76,5
10,10,45,0.05,1.3757,9.00,220228,9.96,5
10,10,45,0.05,1.1591,9.00,181649,9.58,5
10,10,45,0.05,0.9989,9.00,149791,9.77,5
10,10,45,0.05,0.8378,9.00,124831,9.73,5
10,10,45,0.05,1.2191,9.00,198938,10.02,5
10,10,45,0.05,1.4992,9.00,249736,9.82,5
10,10,45,0.10,0.2562,9.00,38342,9.82,5
10,10,45,0.10,0.1832,9.00,28485,9.45,5
10,10,45,0.10,0.2112,9.00,33480,9.88,5
10,10,45,0.10,0.2000,9.00,31506,9.82,5
10,10,45,0.10,0.1802,9.00,28164,9.24,5
10,10,45,0.10,0.2742,9.00,43980,9.20,5
10,10,45,0.10,0.3979,9.00,65071,9.71,5
10,10,45,0.10,0.1992,9.00,31674,9.64,5
10,10,45,0.10,0.2122,9.00,34285,9.85,5
10,10,45,0.10,0.2302,9.00,36940,9.86,5
10,10,45,0.20,0.0310,9.00,4620,7.72,5
10,10,45,0.20,0.0350,9.00,5217,9.28,5
10,10,45,0.20,0.0741,9.00,11901,8.48,5
10,10,45,0.20,0.0480,9.00,7640,9.72,5
10,10,45,0.20,0.0360,9.00,5337,9.36,5
10,10,45,0.20,0.0811,9.00,13357,10.16,5
10,10,45,0.20,0.0713,9.00,11547,10.08,5
10,10,45,0.20,0.0903,9.00,15058,8.68,5
10,10,45,0.20,0.0470,9.00,7294,9.40,5
10,10,45,0.20,0.0400,9.00,6006,9.16,5
10,50,292,0.05,1.3602,11.68,204031,39.14,25
10,50,289,0.05,1.2291,11.56,185264,37.95,25
10,50,303,0.05,1.5507,12.12,233568,38.92,25
10,50,312,0.05,1.5204,12.48,218878,37.42,25
10,50,307,0.05,1.8857,12.28,285536,34.35,25
10,50,290,0.05,1.0359,11.60,148890,40.70,25
10,50,285,0.05,1.4292,11.40,216429,42.64,25
10,50,312,0.05,1.7626,12.48,255602,36.23,25
10,50,295,0.05,1.6315,11.80,252763,38.74,25
10,50,301,0.05,1.1110,12.04,161859,40.31,25
10,50,291,0.10,0.4084,11.64,62634,45.40,25
10,50,286,0.10,0.4064,11.44,62970,42.10,25
10,50,309,0.10,0.3353,12.36,49887,35.55,25
10,50,295,0.10,0.2803,11.80,40664,34.10,25
10,50,315,0.10,0.4054,12.60,61001,38.85,25
10,50,304,0.10,0.4404,12.16,65793,39.55,25
10,50,303,0.10,0.2266,12.12,31311,35.45,25
10,50,299,0.10,0.3413,11.96,51156,34.10,25
10,50,292,0.10,0.3563,11.68,54571,40.25,25
10,50,295,0.10,0.5605,11.80,86770,38.90,25
10,50,310,0.20,0.0621,12.40,8708,35.80,25
10,50,308,0.20,0.1071,12.32,16080,34.60,25
10,50,304,0.20,0.1014,12.16,15070,33.00,25
10,50,295,0.20,0.1351,11.80,20884,37.80,25
10,50,300,0.20,0.1181,12.00,17620,37.00,25
10,50,288,0.20,0.0931,11.52,14124,39.00,25
10,50,304,0.20,0.0614,12.16,8507,38.40,25
10,50,298,0.20,0.1104,11.92,16678,34.60,25
10,50,303,0.20,0.1471,12.12,22437,28.00,25
10,50,291,0.20,0.0871,11.64,12999,38.80,25
10,100,581,0.05,1.1783,11.62,174056,84.45,50
10,100,589,0.05,2.5984,11.78,395858,81.40,50
10,100,587,0.05,1.6399,11.74,247059,82.33,50
10,100,590,0.05,1.6665,11.80,251722,76.05,50
10,100,587,0.05,1.0359,11.74,148804,77.10,50
10,100,589,0.05,1.7916,11.78,268093,77.53,50
10,100,595,0.05,1.5954,11.90,239405,75.72,50
10,100,594,0.05,1.3967,11.88,208349,77.67,50
10,100,571,0.05,2.1624,11.42,334817,79.22,50
10,100,584,0.05,1.3322,11.68,199396,85.45,50
10,100,584,0.10,0.3693,11.68,53964,72.60,50
10,100,590,0.10,0.3385,11.80,49076,84.80,50
10,100,614,0.10,0.4484,12.28,67147,77.70,50
10,100,589,0.10,0.3723,11.78,55652,73.60,50
10,100,591,0.10,0.4134,11.82,62230,79.20,50
10,100,597,0.10,0.4646,11.94,69498,73.40,50
10,100,576,0.10,0.4184,11.52,63328,70.00,50
10,100,600,0.10,0.5915,12.00,89966,79.00,50
10,100,581,0.10,0.5185,11.62,79197,78.50,50
10,100,573,0.10,0.3673,11.46,56024,75.80,50
10,100,594,0.20,0.1174,11.88,17743,72.00,50
10,100,584,0.20,0.0801,11.68,11835,70.40,50
10,100,582,0.20,0.0831,11.64,12219,72.00,50
10,100,582,0.20,0.1371,11.64,20762,76.40,50
10,100,580,0.20,0.0922,11.60,13741,71.20,50
10,100,576,0.20,0.1311,11.52,20421,79.20,50
10,100,597,0.20,0.1001,11.94,15151,72.80,50
10,100,590,0.20,0.1251,11.80,18573,64.00,50
10,100,583,0.20,0.0911,11.66,13578,82.00,50
10,100,583,0.20,0.1284,11.66,19620,74.00,50
20,10,45,0.05,1.9918,9.00,310939,9.89,5
20,10,45,0.05,1.4113,9.00,210932,9.70,5
20,10,45,0.05,1.8507,9.00,286309,9.60,5
20,10,45,0.05,1.9598,9.00,301479,10.00,5
20,10,45,0.05,2.7424,9.00,456481,9.75,5
20,10,45,0.05,4.1724,9.00,703915,9.72,5
20,10,45,0.05,1.5614,9.00,234284,9.79,5
20,10,45,0.05,1.6445,9.00,242493,9.64,5
20,10,45,0.05,1.2682,9.00,178360,9.85,5
20,10,45,0.05,3.5232,9.00,596588,9.76,5
20,10,45,0.10,2.5992,9.00,457702,9.55,5
20,10,45,0.10,0.4074,9.00,62305,9.38,5
20,10,45,0.10,0.7927,9.00,130056,9.63,5
20,10,45,0.10,0.4774,9.00,73103,9.37,5
20,10,45,0.10,0.4154,9.00,63424,9.34,5
20,10,45,0.10,0.2961,9.00,39913,9.54,5
20,10,45,0.10,0.2963,9.00,40771,9.48,5
20,10,45,0.10,0.9779,9.00,165898,9.32,5
20,10,45,0.10,0.8037,9.00,130189,9.65,5
20,10,45,0.10,0.6221,9.00,99240,9.67,5
20,10,45,0.20,0.1421,9.00,22502,9.48,5
20,10,45,0.20,0.1121,9.00,17224,8.84,5
20,10,45,0.20,0.2642,9.00,44032,9.64,5
20,10,45,0.20,0.2186,9.00,35813,9.94,5
20,10,45,0.20,0.1331,9.00,21258,9.20,5
20,10,45,0.20,0.2863,9.00,47189,8.98,5
20,10,45,0.20,0.0901,9.00,13066,8.80,5
20,10,45,0.20,0.0911,9.00,13280,8.84,5
20,10,45,0.20,0.1111,9.00,16962,9.24,5
20,10,45,0.20,0.1885,9.00,30179,8.66,5
20,50,622,0.05,27.7083,24.88,3091632,41.85,25
20,50,604,0.05,30.6888,24.16,3395769,40.57,25
20,50,597,0.05,12.9858,23.88,1462829,42.32,25
20,50,589,0.05,11.9511,23.56,1364223,44.93,25
20,50,597,0.05,11.2867,23.88,1277653,39.22,25
20,50,597,0.05,16.6226,23.88,1917613,41.49,25
20,50,600,0.05,15.9942,24.00,1893926,42.39,25
20,50,622,0.05,11.7587,24.88,1299749,40.32,25
20,50,618,0.05,22.3650,24.72,2560263,37.44,25
20,50,610,0.05,14.7970,24.40,1725483,36.01,25
20,50,607,0.10,2.6734,24.28,299042,38.55,25
20,50,618,0.10,4.3279,24.72,494576,42.35,25
20,50,612,0.10,3.1098,24.48,338716,35.55,25
20,50,617,0.10,3.0137,24.68,327014,37.85,25
20,50,614,0.10,3.3821,24.56,365512,42.55,25
20,50,606,0.10,2.6099,24.24,291039,39.08,25
20,50,598,0.10,2.5733,23.92,279810,42.40,25
20,50,581,0.10,2.5473,23.24,283040,38.85,25
20,50,582,0.10,3.3571,23.28,387631,40.48,25
20,50,607,0.10,1.7136,24.28,182181,39.58,25
20,50,605,0.20,0.6606,24.20,72693,33.90,25
20,50,600,0.20,0.6677,24.00,72312,40.60,25
20,50,598,0.20,0.7997,23.92,88350,39.80,25
20,50,600,0.20,3.1068,24.00,357313,32.90,25
20,50,595,0.20,0.7597,23.80,83436,35.20,25
20,50,612,0.20,2.4642,24.48,277551,34.10,25
20,50,636,0.20,0.4724,25.44,47577,32.50,25
20,50,625,0.20,0.5905,25.00,61734,38.80,25
20,50,604,0.20,0.6616,24.16,73189,35.70,25
20,50,588,0.20,2.1680,23.52,257439,37.30,25
20,100,1167,0.05,9.5735,23.34,1089823,80.09,50
20,100,1149,0.05,14.1299,22.98,1653590,85.10,50
20,100,1141,0.05,9.4906,22.82,1074739,87.59,50
20,100,1185,0.05,12.7866,23.70,1476440,82.65,50
20,100,1130,0.05,9.7563,22.60,1134028,82.00,50
20,100,1177,0.05,11.9258,23.54,1361729,86.84,50
20,100,1169,0.05,16.5959,23.38,1946648,85.65,50
20,100,1160,0.05,15.1968,23.20,1768694,83.72,50
20,100,1150,0.05,11.5440,23.00,1343519,83.01,50
20,100,1139,0.05,9.7899,22.78,1137526,82.72,50
20,100,1200,0.10,2.6764,24.00,291182,79.70,50
20,100,1166,0.10,4.4711,23.32,522243,83.65,50
20,100,1192,0.10,3.5896,23.84,412173,81.95,50
20,100,1144,0.10,3.8085,22.88,453673,85.15,50
20,100,1181,0.10,3.3470,23.62,381041,77.45,50
20,100,1183,0.10,1.9448,23.66,210738,79.80,50
20,100,1179,0.10,5.1016,23.58,593717,80.05,50
20,100,1192,0.10,4.0771,23.84,462093,70.55,50
20,100,1169,0.10,4.0737,23.38,480613,77.75,50
20,100,1181,0.10,2.9146,23.62,325392,81.60,50
20,100,1163,0.20,0.6586,23.26,75313,75.40,50
20,100,1158,0.20,0.6626,23.16,75142,76.00,50
20,100,1154,0.20,0.7297,23.08,84237,65.80,50
20,100,1164,0.20,0.9308,23.28,106018,66.80,50
20,100,1205,0.20,0.9964,24.10,112013,70.60,50
20,100,1171,0.20,0.8268,23.42,94561,75.40,50
20,100,1140,0.20,1.3112,22.80,155944,73.60,50
20,100,1173,0.20,1.0790,23.46,125054,76.00,50
20,100,1214,0.20,1.1207,24.28,123930,70.00,50
20,100,1162,0.20,0.7277,23.24,82928,70.40,50
50,10,45,0.05,3.8495,9.00,466363,9.75,5
50,10,45,0.05,9.8818,9.00,1548828,9.83,5
50,10,45,0.05,7.1575,9.00,1072498,9.88,5
50,10,45,0.05,3.8925,9.00,470140,9.79,5
50,10,45,0.05,6.9703,9.00,1037843,9.72,5
50,10,45,0.05,4.6744,9.00,619641,9.73,5
50,10,45,0.05,4.1748,9.00,521516,9.68,5
50,10,45,0.05,6.1926,9.00,893715,9.71,5
50,10,45,0.05,4.2469,9.00,528192,9.68,5
50,10,45,0.05,6.8993,9.00,998509,9.79,5
50,10,45,0.10,1.8657,9.00,278890,9.38,5
50,10,45,0.10,2.4863,9.00,379354,9.44,5
50,10,45,0.10,1.3040,9.00,175515,9.25,5
50,10,45,0.10,1.3692,9.00,188713,9.54,5
50,10,45,0.10,2.3571,9.00,366467,9.47,5
50,10,45,0.10,1.6015,9.00,225259,9.40,5
50,10,45,0.10,3.2329,9.00,523824,9.58,5
50,10,45,0.10,1.0877,9.00,138429,9.29,5
50,10,45,0.10,1.8006,9.00,267605,9.74,5
50,10,45,0.10,1.3472,9.00,181763,9.52,5
50,10,45,0.20,0.2602,9.00,32016,9.03,5
50,10,45,0.20,0.2786,9.00,34996,8.66,5
50,10,45,0.20,0.4454,9.00,66281,9.25,5
50,10,45,0.20,0.2973,9.00,38565,9.04,5
50,10,45,0.20,0.3753,9.00,52961,8.88,5
50,10,45,0.20,0.7771,9.00,123919,9.30,5
50,10,45,0.20,0.2552,9.00,30235,8.82,5
50,10,45,0.20,0.2382,9.00,27257,9.25,5
50,10,45,0.20,0.7797,9.00,127520,9.00,5
50,10,45,0.20,0.4384,9.00,64461,8.82,5
50,50,1225,0.05,235.9794,49.00,18616369,49.12,25
50,50,1225,0.05,155.5509,49.00,12092152,48.08,25
50,50,1225,0.05,128.8239,49.00,9915268,48.38,25
50,50,1225,0.05,164.8704,49.00,12844732,48.47,25
50,50,1225,0.05,374.1890,49.00,29853423,48.38,25
50,50,1225,0.05,146.2968,49.00,11317090,48.62,25
50,50,1225,0.05,190.3370,49.00,14998203,49.07,25
50,50,1225,0.05,214.1897,49.00,16854974,47.98,25
50,50,1225,0.05,197.8126,49.00,15431660,48.73,25
50,50,1225,0.05,354.0611,49.00,28765978,49.33,25
50,50,1225,0.10,31.1086,49.00,2377876,47.82,25
50,50,1225,0.10,29.8602,49.00,2309092,47.62,25
50,50,1225,0.10,28.5804,49.00,2177335,47.17,25
50,50,1225,0.10,22.2163,49.00,1650151,48.15,25
50,50,1225,0.10,35.2015,49.00,2739858,46.96,25
50,50,1225,0.10,51.2896,49.00,4006799,48.37,25
50,50,1225,0.10,18.1385,49.00,1325204,47.94,25
50,50,1225,0.10,23.8122,49.00,1780195,47.87,25
50,50,1225,0.10,69.1407,49.00,5565814,47.54,25
50,50,1225,0.10,38.5001,49.00,2979312,45.68,25
50,50,1225,0.20,6.1298,49.00,451316,43.88,25
50,50,1225,0.20,7.6309,49.00,580378,46.68,25
50,50,1225,0.20,30.0183,49.00,2443145,45.28,25
50,50,1225,0.20,20.1066,49.00,1583497,43.92,25
50,50,1225,0.20,24.8580,49.00,2005820,46.92,25
50,50,1225,0.20,8.1094,49.00,622987,46.24,25
50,50,1225,0.20,10.7718,49.00,832944,46.84,25
50,50,1225,0.20,15.3951,49.00,1226587,43.52,25
50,50,1225,0.20,35.4373,49.00,2820755,45.52,25
50,50,1225,0.20,7.3777,49.00,507551,43.76,25
50,100,2920,0.05,271.1536,58.40,18110679,85.58,50
50,100,2939,0.10,49.9345,58.78,3119894,86.24,50
50,100,2982,0.10,59.1420,59.64,3884349,88.30,50
50,100,3040,0.10,62.2125,60.80,3865112,77.84,50
50,100,3068,0.10,65.9151,61.36,4042256,75.76,50
50,100,2953,0.10,59.4060,59.06,3813832,83.76,50
50,100,2960,0.10,77.2904,59.20,4843009,79.14,50
50,100,2944,0.10,208.1179,58.88,13480641,81.50,50
50,100,2963,0.10,47.8997,59.26,3036675,77.78,50
50,100,2956,0.10,54.5986,59.12,3583888,85.80,50
50,100,2954,0.10,44.9198,59.08,2938201,84.06,50
50,1000,27814,0.10,60.5753,55.63,4253447,858.60,500
50,1000,27652,0.10,52.5077,55.30,3658567,852.20,500
50,1000,27748,0.10,51.4309,55.50,3564797,867.00,500
50,1000,27666,0.10,52.4184,55.33,3674446,835.60,500
50,1000,27518,0.10,60.9622,55.04,4307158,867.20,500
50,1000,27934,0.10,59.7198,55.87,4143846,859.20,500
50,1000,27665,0.10,55.8258,55.33,3889631,849.40,500
50,1000,27679,0.10,63.1528,55.36,4455319,844.60,500
50,1000,27688,0.10,47.4583,55.38,3327548,846.80,500
50,1000,27559,0.10,64.2956,55.12,4555469,852.20,500
10,1000,5745,0.10,0.4094,11.49,60202,782.00,500
10,1000,5784,0.10,0.4232,11.57,59061,755.00,500
10,1000,5736,0.10,0.4044,11.47,58482,812.00,500
10,1000,5787,0.10,0.3884,11.57,57241,827.00,500
10,1000,5706,0.10,0.4144,11.41,59527,779.00,500
10,1000,5769,0.10,0.4164,11.54,62430,774.00,500
10,1000,5730,0.10,0.4273,11.46,62902,800.00,500
10,1000,5771,0.10,0.4934,11.54,73220,784.00,500
10,1000,5698,0.10,0.4204,11.40,62381,811.00,500
10,1000,5735,0.10,0.4111,11.47,60832,834.00,500
50,1000,27552,0.10,64.6976,55.10,4334386,885.60,500
50,1000,27780,0.10,50.5632,55.56,3338163,848.60,500
50,1000,27486,0.10,76.9493,54.97,5345356,857.20,500
50,1000,27826,0.10,53.4934,55.65,3543918,834.80,500
50,1000,27567,0.10,64.0436,55.13,4279206,853.20,500
50,1000,27712,0.10,51.5180,55.42,3461716,854.40,500
50,1000,27754,0.10,48.7847,55.51,3275348,851.20,500
50,1000,27766,0.10,60.0613,55.53,4020311,847.00,500
50,1000,27813,0.10,61.3655,55.63,4082864,844.40,500
50,1000,27573,0.10,62.6709,55.15,4244080,847.60,500
10,500,2866,0.10,0.4804,11.46,73408,389.00,250
10,500,2850,0.10,0.4304,11.40,65354,402.00,250
10,500,2914,0.10,0.4244,11.66,61397,407.50,250
10,500,2900,0.10,0.4554,11.60,69513,377.50,250
10,500,2889,0.10,0.4124,11.56,61078,417.00,250
10,500,2896,0.10,0.4271,11.58,64732,407.00,250
10,500,2861,0.10,0.3914,11.44,58498,402.00,250
10,500,2911,0.10,0.4884,11.64,72466,392.00,250
10,500,2847,0.10,0.4975,11.39,72862,411.00,250
10,500,2899,0.10,0.3813,11.60,56758,406.00,250
10,1000,5710,0.10,0.4880,11.42,70907,765.00,500
10,1000,5779,0.10,0.4079,11.56,59670,796.00,500
10,1000,5715,0.10,0.4844,11.43,70547,769.00,500
10,1000,5789,0.10,0.4114,11.58,57030,786.00,500
10,1000,5752,0.10,0.4014,11.50,59413,777.00,500
10,1000,5741,0.10,0.4384,11.48,64218,848.00,500
10,1000,5791,0.10,0.4434,11.58,62928,784.00,500
10,1000,5735,0.10,0.5280,11.47,80109,813.00,500
10,1000,5788,0.10,0.3864,11.58,56885,729.00,500
10,1000,5705,0.10,0.4884,11.41,72957,819.00,500
5,500,1494,0.10,0.0651,5.98,10826,327.00,250
5,500,1493,0.10,0.0601,5.97,10102,369.00,250
5,500,1497,0.10,0.0581,5.99,9603,388.00,250
5,500,1496,0.10,0.0653,5.98,10934,351.00,250
5,500,1510,0.10,0.0581,6.04,9781,334.00,250
5,500,1474,0.10,0.0671,5.90,11685,416.00,250
5,500,1498,0.10,0.0621,5.99,10382,323.00,250
5,500,1492,0.10,0.0591,5.97,9978,347.00,250
5,500,1503,0.10,0.0621,6.01,10688,355.00,250
5,500,1507,0.10,0.0601,6.03,10430,331.00,250
5,1000,2972,0.10,0.0651,5.94,10565,700.00,500
5,1000,3004,0.10,0.0631,6.01,10148,718.00,500
5,1000,2999,0.10,0.0621,6.00,10172,782.00,500
5,1000,3011,0.10,0.0661,6.02,10835,768.00,500
5,1000,2990,0.10,0.0621,5.98,9543,748.00,500
5,1000,3005,0.10,0.0661,6.01,10693,712.00,500
5,1000,2997,0.10,0.0631,5.99,9281,772.00,500
5,1000,2998,0.10,0.0581,6.00,9466,750.00,500
5,1000,2985,0.10,0.0631,5.97,10214,762.00,500
5,1000,3011,0.10,0.0621,6.02,10077,768.00,500
