d_theory,vertices,edges,epsilon,time,d_true,recursive_calls,est_matching_size,theory_maximal_matching
10,100,584,0.05,0.0490,11.68,7805,48.50,50
10,100,584,0.10,0.0330,11.68,4982,49.00,50
10,100,590,0.10,0.0211,11.80,3162,48.00,50
10,100,614,0.10,0.0250,12.28,3513,49.50,50
10,100,589,0.10,0.0821,11.78,12960,44.00,50
10,100,591,0.10,0.0350,11.82,5291,49.50,50
10,100,597,0.10,0.0371,11.94,5507,46.50,50
10,100,576,0.10,0.0170,11.52,2515,49.50,50
10,100,600,0.10,0.0360,12.00,5524,47.00,50
10,100,581,0.10,0.0270,11.62,4116,49.00,50
10,100,573,0.10,0.0280,11.46,4279,45.50,50
10,100,594,0.20,0.0080,11.88,1222,12.00,50
10,100,584,0.20,0.0050,11.68,681,12.50,50
10,100,582,0.20,0.0070,11.64,1029,12.50,50
10,100,582,0.20,0.0100,11.64,1410,12.00,50
10,100,580,0.20,0.0090,11.60,1319,11.50,50
10,100,576,0.20,0.0090,11.52,1321,12.50,50
10,100,597,0.20,0.0060,11.94,769,11.50,50
10,100,590,0.20,0.0070,11.80,946,11.00,50
10,100,583,0.20,0.0290,11.66,4627,11.50,50
10,100,583,0.20,0.0060,11.66,935,12.50,50
20,10,45,0.05,0.0020,9.00,264,5.00,5
20,10,45,0.05,0.0000,9.00,122,5.00,5
20,10,45,0.05,0.0010,9.00,214,5.00,5
20,10,45,0.05,0.0010,9.00,112,5.00,5
20,10,45,0.05,0.0010,9.00,188,5.00,5
20,10,45,0.05,0.0010,9.00,166,5.00,5
20,10,45,0.05,0.0000,9.00,82,5.00,5
20,10,45,0.05,0.0010,9.00,178,5.00,5
20,10,45,0.05,0.0010,9.00,214,5.00,5
20,10,45,0.05,0.0010,9.00,112,5.00,5
20,10,45,0.10,0.0020,9.00,196,5.00,5
20,10,45,0.10,0.0020,9.00,206,5.00,5
20,10,45,0.10,0.0030,9.00,516,5.00,5
20,10,45,0.10,0.0010,9.00,156,5.00,5
20,10,45,0.10,0.0020,9.00,320,5.00,5
20,10,45,0.10,0.0010,9.00,120,5.00,5
20,10,45,0.10,0.0080,9.00,1356,5.00,5
20,10,45,0.10,0.0030,9.00,470,5.00,5
20,10,45,0.10,0.0020,9.00,206,5.00,5
20,10,45,0.10,0.0040,9.00,730,5.00,5
20,10,45,0.20,0.0020,9.00,404,5.00,5
20,10,45,0.20,0.0010,9.00,110,5.00,5
20,10,45,0.20,0.0030,9.00,386,5.00,5
20,10,45,0.20,0.0010,9.00,140,5.00,5
20,10,45,0.20,0.0020,9.00,210,5.00,5
20,10,45,0.20,0.0020,9.00,388,5.00,5
20,10,45,0.20,0.0000,9.00,80,5.00,5
20,10,45,0.20,0.0010,9.00,234,5.00,5
20,10,45,0.20,0.0010,9.00,142,5.00,5
20,10,45,0.20,0.0050,9.00,854,5.00,5
20,50,622,0.05,0.0510,24.88,5322,25.00,25
20,50,604,0.05,0.1181,24.16,13236,24.00,25
20,50,597,0.05,0.2332,23.88,27956,25.00,25
20,50,589,0.05,0.0440,23.56,4790,23.00,25
20,50,597,0.05,0.0761,23.88,9070,23.00,25
20,50,597,0.05,0.0390,23.88,4215,24.50,25
20,50,600,0.05,0.0561,24.00,6086,24.00,25
20,50,622,0.05,0.0540,24.88,5921,22.50,25
20,50,618,0.05,0.1942,24.72,22099,23.50,25
20,50,610,0.05,0.0611,24.40,6851,24.50,25
20,50,607,0.10,0.0320,24.28,3490,25.00,25
20,50,618,0.10,0.0791,24.72,8936,25.00,25
20,50,612,0.10,0.0881,24.48,10008,24.00,25
20,50,617,0.10,0.0450,24.68,4696,24.00,25
20,50,614,0.10,0.0520,24.56,5629,23.50,25
20,50,606,0.10,0.0291,24.24,2825,23.50,25
20,50,598,0.10,0.0601,23.92,6600,25.00,25
20,50,581,0.10,0.0470,23.24,5313,24.50,25
20,50,582,0.10,0.0260,23.28,2890,25.00,25
20,50,607,0.10,0.0380,24.28,3891,24.50,25
20,50,605,0.20,0.0402,24.20,4584,12.00,25
20,50,600,0.20,0.0200,24.00,2015,11.50,25
20,50,598,0.20,0.0200,23.92,2055,12.50,25
20,50,600,0.20,0.0230,24.00,2487,12.50,25
20,50,595,0.20,0.0921,23.80,10110,12.00,25
20,50,612,0.20,0.0422,24.48,4622,12.00,25
20,50,636,0.20,0.0330,25.44,3428,11.00,25
20,50,625,0.20,0.0370,25.00,4077,11.50,25
20,50,604,0.20,0.0310,24.16,3119,12.50,25
20,50,588,0.20,0.0180,23.52,2013,11.50,25
20,100,1167,0.05,0.0999,23.34,11234,48.00,50
20,100,1149,0.05,0.0921,22.98,10593,47.50,50
20,100,1141,0.05,0.2472,22.82,29545,49.50,50
20,100,1185,0.05,0.1271,23.70,14536,47.00,50
20,100,1130,0.05,0.1042,22.60,12323,48.50,50
20,100,1177,0.05,0.1722,23.54,20672,49.00,50
20,100,1169,0.05,0.1111,23.38,12816,49.00,50
20,100,1160,0.05,0.1001,23.20,11614,48.00,50
20,100,1150,0.05,0.1131,23.00,13330,50.00,50
20,100,1139,0.05,0.0971,22.78,11800,50.00,50
20,100,1200,0.10,0.0721,24.00,8056,49.00,50
20,100,1166,0.10,0.0561,23.32,5986,49.00,50
20,100,1192,0.10,0.2683,23.84,31216,50.00,50
20,100,1144,0.10,0.2262,22.88,27150,47.00,50
20,100,1181,0.10,0.1932,23.62,22328,50.00,50
20,100,1183,0.10,0.1792,23.66,20841,49.50,50
20,100,1179,0.10,0.1842,23.58,21302,50.00,50
20,100,1192,0.10,0.1775,23.84,20487,49.50,50
20,100,1169,0.10,0.1091,23.38,12284,49.00,50
20,100,1181,0.10,0.0851,23.62,9588,50.00,50
20,100,1163,0.20,0.0120,23.26,1250,12.00,50
20,100,1158,0.20,0.0220,23.16,2431,12.50,50
20,100,1154,0.20,0.0230,23.08,2519,12.50,50
20,100,1164,0.20,0.0230,23.28,2480,12.00,50
20,100,1205,0.20,0.0311,24.10,3327,12.50,50
20,100,1171,0.20,0.0250,23.42,2697,12.50,50
20,100,1140,0.20,0.0330,22.80,3715,12.50,50
20,100,1173,0.20,0.0400,23.46,4492,12.00,50
20,100,1214,0.20,0.0230,24.28,2415,12.50,50
20,100,1162,0.20,0.0230,23.24,2413,12.50,50
50,10,45,0.05,0.0010,9.00,104,5.00,5
50,10,45,0.05,0.0010,9.00,128,5.00,5
50,10,45,0.05,0.0010,9.00,186,5.00,5
50,10,45,0.05,0.0030,9.00,452,5.00,5
50,10,45,0.05,0.0010,9.00,188,5.00,5
50,10,45,0.05,0.0010,9.00,198,5.00,5
50,10,45,0.05,0.0020,9.00,270,5.00,5
50,10,45,0.05,0.0010,9.00,172,5.00,5
50,10,45,0.05,0.0020,9.00,158,5.00,5
50,10,45,0.05,0.0020,9.00,244,5.00,5
50,10,45,0.10,0.0030,9.00,386,5.00,5
50,10,45,0.10,0.0050,9.00,804,5.00,5
50,10,45,0.10,0.0010,9.00,100,5.00,5
50,10,45,0.10,0.0020,9.00,400,5.00,5
50,10,45,0.10,0.0020,9.00,320,5.00,5
50,10,45,0.10,0.0010,9.00,126,5.00,5
50,10,45,0.10,0.0010,9.00,138,5.00,5
50,10,45,0.10,0.0010,9.00,188,5.00,5
50,10,45,0.10,0.0030,9.00,446,5.00,5
50,10,45,0.10,0.0020,9.00,224,5.00,5
50,10,45,0.20,0.0020,9.00,246,5.00,5
50,10,45,0.20,0.0010,9.00,148,5.00,5
50,10,45,0.20,0.0030,9.00,452,5.00,5
50,10,45,0.20,0.0010,9.00,98,5.00,5
50,10,45,0.20,0.0010,9.00,116,5.00,5
50,10,45,0.20,0.0040,9.00,652,5.00,5
50,10,45,0.20,0.0020,9.00,224,5.00,5
50,10,45,0.20,0.0010,9.00,106,5.00,5
50,10,45,0.20,0.0000,9.00,78,5.00,5
50,10,45,0.20,0.0010,9.00,142,5.00,5
50,50,1225,0.05,0.1263,49.00,9208,25.00,25
50,50,1225,0.05,0.1571,49.00,11878,25.00,25
50,50,1225,0.05,0.1702,49.00,12928,25.00,25
50,50,1225,0.05,0.1712,49.00,12660,25.00,25
50,50,1225,0.05,0.1241,49.00,9184,25.00,25
50,50,1225,0.05,0.2252,49.00,17234,25.00,25
50,50,1225,0.05,0.0931,49.00,6498,25.00,25
50,50,1225,0.05,0.5105,49.00,41056,25.00,25
50,50,1225,0.05,0.2402,49.00,18182,25.00,25
50,50,1225,0.05,0.5425,49.00,43742,25.00,25
50,50,1225,0.10,0.0811,49.00,5730,25.00,25
50,50,1225,0.10,0.3333,49.00,25698,25.00,25
50,50,1225,0.10,0.0861,49.00,6084,25.00,25
50,50,1225,0.10,0.4264,49.00,35236,25.00,25
50,50,1225,0.10,1.1430,49.00,90480,25.00,25
50,50,1225,0.10,0.1662,49.00,12408,25.00,25
50,50,1225,0.10,0.1952,49.00,15188,25.00,25
50,50,1225,0.10,0.9529,49.00,77162,25.00,25
50,50,1225,0.10,0.1161,49.00,8682,25.00,25
50,50,1225,0.10,0.1682,49.00,12556,25.00,25
50,50,1225,0.20,0.2302,49.00,18281,12.50,25
50,50,1225,0.20,0.1261,49.00,9701,12.50,25
50,50,1225,0.20,0.0731,49.00,5427,12.50,25
50,50,1225,0.20,0.1972,49.00,15709,12.50,25
50,50,1225,0.20,0.4634,49.00,37039,12.50,25
50,50,1225,0.20,0.0490,49.00,3583,12.50,25
50,50,1225,0.20,0.0510,49.00,3719,12.50,25
50,50,1225,0.20,0.1952,49.00,15341,12.50,25
50,50,1225,0.20,0.0931,49.00,7077,12.50,25
50,50,1225,0.20,0.4374,49.00,34997,12.50,25
50,100,2920,0.05,0.8668,58.40,56471,48.50,50
50,100,2939,0.10,1.7416,58.78,114464,49.00,50
50,100,2982,0.10,1.2401,59.64,77468,50.00,50
50,100,3040,0.10,1.1791,60.80,73146,49.00,50
50,100,3068,0.10,0.3669,61.36,20972,50.00,50
50,100,2953,0.10,0.3443,59.06,19534,50.00,50
50,100,2960,0.10,0.7167,59.20,43620,49.00,50
50,100,2944,0.10,0.8127,58.88,51400,50.00,50
50,100,2963,0.10,1.0289,59.26,68256,50.00,50
50,100,2956,0.10,0.8710,59.12,55458,49.00,50
50,100,2954,0.10,2.6824,59.08,187856,50.00,50
50,1000,27814,0.10,0.9989,55.63,67544,50.00,500
50,1000,27652,0.10,1.5814,55.30,111020,49.00,500
50,1000,27748,0.10,1.7966,55.50,128457,47.50,500
50,1000,27666,0.10,0.7677,55.33,52362,50.00,500
50,1000,27518,0.10,0.9248,55.04,64768,50.00,500
50,1000,27934,0.10,0.7677,55.87,51648,50.00,500
50,1000,27665,0.10,0.8055,55.33,55942,49.00,500
50,1000,27679,0.10,0.4879,55.36,32094,49.00,500
50,1000,27688,0.10,0.4955,55.38,32542,50.00,500
50,1000,27559,0.10,0.6376,55.12,44086,50.00,500
10,1000,5745,0.10,0.0360,11.49,4746,47.00,500
10,1000,5784,0.10,0.0331,11.57,4323,49.50,500
10,1000,5736,0.10,0.0330,11.47,4430,47.00,500
10,1000,5787,0.10,0.0360,11.57,4840,49.00,500
10,1000,5706,0.10,0.0340,11.41,4536,46.00,500
10,1000,5769,0.10,0.0350,11.54,4540,47.00,500
10,1000,5730,0.10,0.0291,11.46,3845,47.50,500
10,1000,5771,0.10,0.0320,11.54,4392,47.00,500
10,1000,5698,0.10,0.0320,11.40,4223,48.50,500
10,1000,5735,0.10,0.0412,11.47,5647,46.50,500
50,1000,27552,0.10,0.4965,55.10,32291,49.50,500
50,1000,27780,0.10,0.6823,55.56,41994,50.00,500
50,1000,27486,0.10,0.5215,54.97,34874,50.00,500
50,1000,27826,0.10,0.6197,55.65,40162,50.00,500
50,1000,27567,0.10,1.0229,55.13,70406,49.00,500
50,1000,27712,0.10,0.3986,55.42,24494,49.00,500
50,1000,27754,0.10,0.6196,55.51,40220,50.00,500
50,1000,27766,0.10,1.0630,55.53,70438,50.00,500
50,1000,27813,0.10,0.6784,55.63,44556,50.00,500
50,1000,27573,0.10,0.3884,55.15,23522,50.00,500
10,500,2883,0.10,0.0280,11.53,3796,46.00,250
10,500,2922,0.10,0.0490,11.69,7073,48.50,250
10,500,2905,0.10,0.0340,11.62,4878,49.00,250
10,500,2955,0.10,0.0371,11.82,4932,47.00,250
10,500,2911,0.10,0.0360,11.64,5087,47.50,250
10,500,2902,0.10,0.0320,11.61,4244,48.00,250
10,500,2893,0.10,0.0321,11.57,4499,48.50,250
10,500,2905,0.10,0.0370,11.62,5155,48.50,250
10,500,2905,0.10,0.0460,11.62,6632,48.00,250
10,500,2920,0.10,0.0320,11.68,4414,48.00,250
10,1000,5731,0.10,0.0400,11.46,5715,45.50,500
10,1000,5652,0.10,0.0321,11.30,4273,47.50,500
10,1000,5739,0.10,0.0390,11.48,5250,48.00,500
10,1000,5712,0.10,0.0280,11.42,3607,49.50,500
10,1000,5770,0.10,0.0430,11.54,5963,45.50,500
10,1000,5736,0.10,0.0370,11.47,5019,46.50,500
10,1000,5763,0.10,0.0420,11.53,5966,48.00,500
10,1000,5798,0.10,0.0490,11.60,6001,48.50,500
10,1000,5730,0.10,0.0430,11.46,5883,47.50,500
10,1000,5774,0.10,0.0340,11.55,4511,49.50,500
5,500,1517,0.10,0.0150,6.07,2479,45.50,250
5,500,1510,0.10,0.0090,6.04,1549,45.50,250
5,500,1509,0.10,0.0100,6.04,1484,47.00,250
5,500,1510,0.10,0.0120,6.04,1890,43.00,250
5,500,1482,0.10,0.0130,5.93,2085,44.50,250
5,500,1503,0.10,0.0130,6.01,1972,44.00,250
5,500,1509,0.10,0.0090,6.04,1387,47.50,250
5,500,1463,0.10,0.0090,5.85,1497,45.50,250
5,500,1498,0.10,0.0090,5.99,1461,47.50,250
5,500,1491,0.10,0.0100,5.96,1494,45.00,250
5,1000,2991,0.10,0.0110,5.98,1535,47.50,500
5,1000,2992,0.10,0.0110,5.98,1585,44.50,500
5,1000,2996,0.10,0.0150,5.99,2286,44.00,500
5,1000,3008,0.10,0.0130,6.02,2135,40.50,500
5,1000,2975,0.10,0.0120,5.95,1683,47.50,500
5,1000,2987,0.10,0.0120,5.97,1723,42.50,500
5,1000,3009,0.10,0.0120,6.02,1614,46.00,500
5,1000,2990,0.10,0.0110,5.98,1477,45.50,500
5,1000,2974,0.10,0.0110,5.95,1632,46.00,500
5,1000,2972,0.10,0.0120,5.94,1878,47.00,500
