d_theory,vertices,edges,epsilon,time,d_true,recursive_calls,est_matching_size,theory_maximal_matching
2,50,67,0.20,0.0010,2.68,282,40.00,25
2,50,64,0.20,0.0000,2.56,328,40.00,25
2,50,60,0.20,0.0000,2.40,208,38.00,25
2,50,66,0.20,0.0010,2.64,340,42.00,25
2,50,67,0.20,0.0010,2.68,428,44.00,25
2,100,129,0.05,0.0010,2.58,640,82.00,50
2,100,133,0.05,0.0010,2.66,756,82.00,50
2,100,135,0.05,0.0010,2.70,718,80.00,50
2,100,135,0.05,0.0010,2.70,784,78.00,50
2,100,133,0.05,0.0010,2.66,644,86.00,50
2,100,131,0.05,0.0020,2.62,770,84.00,50
2,100,133,0.05,0.0010,2.66,932,86.00,50
2,100,129,0.05,0.0020,2.58,712,84.00,50
2,100,130,0.05,0.0010,2.60,682,86.00,50
2,100,134,0.05,0.0010,2.68,720,82.00,50
2,100,133,0.10,0.0020,2.66,750,84.00,50
2,100,138,0.10,0.0020,2.76,748,84.00,50
2,100,130,0.10,0.0020,2.60,536,86.00,50
2,100,130,0.10,0.0020,2.60,772,78.00,50
2,100,129,0.10,0.0010,2.58,630,80.00,50
2,100,129,0.10,0.0010,2.58,662,84.00,50
2,100,132,0.10,0.0020,2.64,746,84.00,50
2,100,128,0.10,0.0020,2.56,876,86.00,50
2,100,128,0.10,0.0010,2.56,658,84.00,50
2,100,130,0.10,0.0010,2.60,564,82.00,50
2,100,133,0.20,0.0010,2.66,660,80.00,50
2,100,128,0.20,0.0010,2.56,596,78.00,50
2,100,136,0.20,0.0020,2.72,700,88.00,50
2,100,139,0.20,0.0020,2.78,804,88.00,50
2,100,130,0.20,0.0010,2.60,758,78.00,50
2,100,131,0.20,0.0020,2.62,674,82.00,50
2,100,132,0.20,0.0010,2.64,698,82.00,50
2,100,133,0.20,0.0020,2.66,678,82.00,50
2,100,137,0.20,0.0020,2.74,712,78.00,50
2,100,129,0.20,0.0010,2.58,604,86.00,50
3,10,21,0.05,0.0010,4.20,468,8.00,5
3,10,20,0.05,0.0010,4.00,208,10.00,5
3,10,20,0.05,0.0010,4.00,216,8.00,5
3,10,21,0.05,0.0010,4.20,338,8.00,5
3,10,18,0.05,0.0000,3.60,306,8.00,5
3,10,19,0.05,0.0010,3.80,72,8.00,5
3,10,20,0.05,0.0010,4.00,340,8.00,5
3,10,20,0.05,0.0000,4.00,96,10.00,5
3,10,18,0.05,0.0000,3.60,98,10.00,5
3,10,21,0.05,0.0000,4.20,228,10.00,5
3,10,20,0.10,0.0000,4.00,116,8.00,5
3,10,16,0.10,0.0010,3.20,58,8.00,5
3,10,18,0.10,0.0000,3.60,88,8.00,5
3,10,20,0.10,0.0000,4.00,154,8.00,5
3,10,22,0.10,0.0010,4.40,814,10.00,5
3,10,21,0.10,0.0000,4.20,214,8.00,5
3,10,19,0.10,0.0010,3.80,56,10.00,5
3,10,18,0.10,0.0000,3.60,214,8.00,5
3,10,17,0.10,0.0010,3.40,90,10.00,5
3,10,19,0.10,0.0000,3.80,82,10.00,5
3,10,20,0.20,0.0010,4.00,470,8.00,5
3,10,19,0.20,0.0000,3.80,142,8.00,5
3,10,19,0.20,0.0000,3.80,74,10.00,5
3,10,18,0.20,0.0010,3.60,334,8.00,5
3,10,19,0.20,0.0010,3.80,134,8.00,5
3,10,20,0.20,0.0000,4.00,108,10.00,5
3,10,18,0.20,0.0000,3.60,88,8.00,5
3,10,18,0.20,0.0010,3.60,154,10.00,5
3,10,17,0.20,0.0000,3.40,112,8.00,5
3,10,19,0.20,0.0000,3.80,104,8.00,5
3,50,96,0.05,0.0010,3.84,626,46.00,25
3,50,97,0.05,0.0020,3.88,980,44.00,25
3,50,91,0.05,0.0020,3.64,940,44.00,25
3,50,92,0.05,0.0020,3.68,896,44.00,25
3,50,92,0.05,0.0020,3.68,800,46.00,25
3,50,96,0.05,0.0020,3.84,880,42.00,25
3,50,95,0.05,0.0010,3.80,842,42.00,25
3,50,101,0.05,0.0030,4.04,1260,44.00,25
3,50,88,0.05,0.0010,3.52,740,44.00,25
3,50,93,0.05,0.0020,3.72,938,42.00,25
3,50,94,0.10,0.0010,3.76,694,42.00,25
3,50,95,0.10,0.0020,3.80,824,42.00,25
3,50,93,0.10,0.0020,3.72,926,46.00,25
3,50,99,0.10,0.0030,3.96,918,44.00,25
3,50,90,0.10,0.0020,3.60,808,44.00,25
3,50,93,0.10,0.0020,3.72,664,46.00,25
3,50,96,0.10,0.0020,3.84,1178,42.00,25
3,50,94,0.10,0.0020,3.76,1208,44.00,25
3,50,94,0.10,0.0010,3.76,676,44.00,25
3,50,92,0.10,0.0010,3.68,674,44.00,25
3,50,98,0.20,0.0020,3.92,920,44.00,25
3,50,97,0.20,0.0020,3.88,1088,46.00,25
3,50,94,0.20,0.0020,3.76,840,42.00,25
3,50,98,0.20,0.0030,3.92,1194,42.00,25
3,50,95,0.20,0.0020,3.80,990,46.00,25
3,50,93,0.20,0.0020,3.72,1096,44.00,25
3,50,94,0.20,0.0020,3.76,824,42.00,25
3,50,94,0.20,0.0020,3.76,1020,48.00,25
3,50,97,0.20,0.0010,3.88,842,44.00,25
3,50,91,0.20,0.0020,3.64,988,42.00,25
3,100,184,0.05,0.0020,3.68,1320,86.00,50
3,100,191,0.05,0.0050,3.82,2884,86.00,50
3,100,185,0.05,0.0030,3.70,1374,92.00,50
3,100,187,0.05,0.0040,3.74,1646,86.00,50
3,100,187,0.05,0.0040,3.74,1696,88.00,50
3,100,188,0.05,0.0040,3.76,1924,86.00,50
3,100,185,0.05,0.0030,3.70,1468,90.00,50
3,100,191,0.05,0.0050,3.82,2236,84.00,50
3,100,184,0.05,0.0030,3.68,1702,84.00,50
3,100,193,0.05,0.0040,3.86,1752,88.00,50
3,100,190,0.10,0.0040,3.80,1850,88.00,50
3,100,186,0.10,0.0030,3.72,1482,88.00,50
3,100,184,0.10,0.0040,3.68,1848,88.00,50
3,100,194,0.10,0.0030,3.88,1730,88.00,50
3,100,180,0.10,0.0030,3.60,1494,86.00,50
3,100,188,0.10,0.0030,3.76,1490,84.00,50
3,100,184,0.10,0.0040,3.68,1730,92.00,50
3,100,188,0.10,0.0030,3.76,1630,86.00,50
3,100,190,0.10,0.0040,3.80,1540,88.00,50
3,100,187,0.10,0.0030,3.74,1732,88.00,50
3,100,191,0.20,0.0050,3.82,2046,84.00,50
3,100,192,0.20,0.0040,3.84,1948,88.00,50
3,100,180,0.20,0.0040,3.60,2052,84.00,50
3,100,193,0.20,0.0050,3.86,2524,86.00,50
3,100,194,0.20,0.0030,3.88,1912,88.00,50
3,100,192,0.20,0.0030,3.84,1618,84.00,50
3,100,193,0.20,0.0050,3.86,2398,86.00,50
3,100,186,0.20,0.0050,3.72,2102,86.00,50
3,100,188,0.20,0.0040,3.76,2164,90.00,50
3,100,188,0.20,0.0040,3.76,2036,86.00,50
4,10,26,0.05,0.0030,5.20,1042,8.00,5
4,10,26,0.05,0.0010,5.20,506,8.00,5
4,10,24,0.05,0.0000,4.80,288,8.00,5
4,10,23,0.05,0.0030,4.60,1576,8.00,5
4,10,23,0.05,0.0010,4.60,130,10.00,5
4,10,26,0.05,0.0030,5.20,1086,8.00,5
4,10,24,0.05,0.0010,4.80,212,8.00,5
4,10,22,0.05,0.0000,4.40,200,8.00,5
4,10,23,0.05,0.0010,4.60,198,10.00,5
4,10,26,0.05,0.0010,5.20,416,8.00,5
4,10,25,0.10,0.0020,5.00,436,10.00,5
4,10,27,0.10,0.0020,5.40,880,10.00,5
4,10,27,0.10,0.0010,5.40,502,8.00,5
4,10,23,0.10,0.0000,4.60,386,10.00,5
4,10,25,0.10,0.0010,5.00,696,8.00,5
4,10,24,0.10,0.0020,4.80,758,10.00,5
4,10,24,0.10,0.0020,4.80,562,8.00,5
4,10,27,0.10,0.0010,5.40,432,8.00,5
4,10,27,0.10,0.0020,5.40,1014,10.00,5
4,10,28,0.10,0.0030,5.60,1186,10.00,5
4,10,27,0.20,0.0010,5.40,280,8.00,5
4,10,22,0.20,0.0010,4.40,204,10.00,5
4,10,26,0.20,0.0010,5.20,600,8.00,5
4,10,26,0.20,0.0010,5.20,398,8.00,5
4,10,22,0.20,0.0010,4.40,334,8.00,5
4,10,26,0.20,0.0010,5.20,624,10.00,5
4,10,24,0.20,0.0010,4.80,324,10.00,5
4,10,24,0.20,0.0010,4.80,516,10.00,5
4,10,27,0.20,0.0020,5.40,808,10.00,5
4,10,24,0.20,0.0010,4.80,430,10.00,5
4,50,124,0.05,0.0060,4.96,2780,46.00,25
4,50,115,0.05,0.0040,4.60,1858,44.00,25
4,50,128,0.05,0.0120,5.12,5084,42.00,25
4,50,121,0.05,0.0040,4.84,1428,48.00,25
4,50,121,0.05,0.0050,4.84,2204,44.00,25
4,50,120,0.05,0.0070,4.80,2900,44.00,25
4,50,121,0.05,0.0090,4.84,3670,46.00,25
4,50,123,0.05,0.0040,4.92,1720,44.00,25
4,50,122,0.05,0.0080,4.88,3042,44.00,25
4,50,124,0.05,0.0060,4.96,2284,44.00,25
4,50,126,0.10,0.0080,5.04,3512,46.00,25
4,50,117,0.10,0.0030,4.68,1530,42.00,25
4,50,119,0.10,0.0050,4.76,2150,46.00,25
4,50,120,0.10,0.0040,4.80,1960,44.00,25
4,50,123,0.10,0.0050,4.92,2086,44.00,25
4,50,123,0.10,0.0060,4.92,2510,44.00,25
4,50,125,0.10,0.0050,5.00,2242,44.00,25
4,50,124,0.10,0.0060,4.96,2580,46.00,25
4,50,120,0.10,0.0080,4.80,3454,42.00,25
4,50,126,0.10,0.0090,5.04,3468,46.00,25
4,50,125,0.20,0.0060,5.00,2754,42.00,25
4,50,120,0.20,0.0040,4.80,1690,40.00,25
4,50,121,0.20,0.0070,4.84,2910,44.00,25
4,50,118,0.20,0.0040,4.72,1748,42.00,25
4,50,118,0.20,0.0090,4.72,4286,44.00,25
4,50,123,0.20,0.0040,4.92,1734,46.00,25
4,50,125,0.20,0.0050,5.00,2190,44.00,25
4,50,119,0.20,0.0040,4.76,1680,42.00,25
4,50,128,0.20,0.0050,5.12,2352,46.00,25
4,50,118,0.20,0.0030,4.72,1252,44.00,25
4,100,246,0.05,0.0090,4.92,4078,88.00,50
4,100,251,0.05,0.0120,5.02,4728,90.00,50
4,100,250,0.05,0.0130,5.00,5512,90.00,50
4,100,240,0.05,0.0150,4.80,6164,90.00,50
4,100,245,0.05,0.0110,4.90,4518,90.00,50
4,100,251,0.05,0.0140,5.02,6316,96.00,50
4,100,246,0.05,0.0150,4.92,6982,92.00,50
4,100,242,0.05,0.0100,4.84,4234,92.00,50
4,100,244,0.05,0.0150,4.88,6506,88.00,50
4,100,256,0.05,0.0210,5.12,8356,90.00,50
4,100,255,0.10,0.0120,5.10,5384,92.00,50
4,100,245,0.10,0.0090,4.90,3794,90.00,50
4,100,245,0.10,0.0190,4.90,8916,94.00,50
4,100,246,0.10,0.0110,4.92,5090,92.00,50
4,100,243,0.10,0.0100,4.86,4686,90.00,50
4,100,238,0.10,0.0140,4.76,6398,88.00,50
4,100,248,0.10,0.0130,4.96,5334,92.00,50
4,100,237,0.10,0.0100,4.74,4056,86.00,50
4,100,242,0.10,0.0130,4.84,5584,92.00,50
4,100,245,0.10,0.0090,4.90,3782,88.00,50
4,100,245,0.20,0.0131,4.90,5646,90.00,50
4,100,257,0.20,0.0180,5.14,7206,90.00,50
4,100,248,0.20,0.0140,4.96,5536,88.00,50
4,100,249,0.20,0.0090,4.98,3648,96.00,50
4,100,248,0.20,0.0130,4.96,5692,90.00,50
4,100,251,0.20,0.0110,5.02,4458,88.00,50
4,100,249,0.20,0.0130,4.98,5534,84.00,50
4,100,247,0.20,0.0100,4.94,4088,88.00,50
4,100,242,0.20,0.0080,4.84,3312,88.00,50
4,100,251,0.20,0.0110,5.02,4548,90.00,50
5,10,30,0.05,0.0020,6.00,618,10.00,5
5,10,32,0.05,0.0030,6.40,876,8.00,5
5,10,31,0.05,0.0100,6.20,3892,8.00,5
5,10,30,0.05,0.0040,6.00,1542,10.00,5
5,10,29,0.05,0.0010,5.80,520,8.00,5
5,10,31,0.05,0.0040,6.20,1134,10.00,5
5,10,29,0.05,0.0010,5.80,434,8.00,5
5,10,30,0.05,0.0030,6.00,1058,8.00,5
5,10,31,0.05,0.0010,6.20,396,8.00,5
5,10,29,0.05,0.0020,5.80,760,8.00,5
5,10,33,0.10,0.0020,6.60,852,10.00,5
5,10,30,0.10,0.0030,6.00,1370,10.00,5
5,10,33,0.10,0.0020,6.60,618,10.00,5
5,10,33,0.10,0.0070,6.60,2570,8.00,5
5,10,32,0.10,0.0020,6.40,462,10.00,5
5,10,29,0.10,0.0020,5.80,732,10.00,5
5,10,29,0.10,0.0070,5.80,2480,10.00,5
5,10,31,0.10,0.0030,6.20,1028,10.00,5
5,10,32,0.10,0.0100,6.40,3312,10.00,5
5,10,30,0.10,0.0010,6.00,310,10.00,5
5,10,31,0.20,0.0100,6.20,4218,8.00,5
5,10,31,0.20,0.0180,6.20,7152,8.00,5
5,10,30,0.20,0.0010,6.00,332,10.00,5
5,10,29,0.20,0.0010,5.80,626,10.00,5
5,10,31,0.20,0.0020,6.20,404,10.00,5
5,10,30,0.20,0.0060,6.00,2498,10.00,5
5,10,31,0.20,0.0030,6.20,800,8.00,5
5,10,33,0.20,0.0030,6.60,1204,10.00,5
5,10,33,0.20,0.0050,6.60,2084,10.00,5
5,10,32,0.20,0.0050,6.40,1838,10.00,5
5,50,148,0.05,0.0100,5.92,3608,48.00,25
5,50,155,0.05,0.0340,6.20,12710,46.00,25
5,50,148,0.05,0.0100,5.92,3738,46.00,25
5,50,157,0.05,0.0460,6.28,17434,44.00,25
5,50,153,0.05,0.0120,6.12,4386,40.00,25
5,50,150,0.05,0.0130,6.00,4766,46.00,25
5,50,153,0.05,0.0180,6.12,7082,44.00,25
5,50,153,0.05,0.0180,6.12,6812,46.00,25
5,50,149,0.05,0.0200,5.96,8126,46.00,25
5,50,144,0.05,0.0130,5.76,5112,44.00,25
5,50,155,0.10,0.0220,6.20,8614,44.00,25
5,50,154,0.10,0.0240,6.16,9230,46.00,25
5,50,148,0.10,0.0080,5.92,3218,46.00,25
5,50,149,0.10,0.0220,5.96,8062,44.00,25
5,50,153,0.10,0.0140,6.12,5426,46.00,25
5,50,147,0.10,0.0110,5.88,4364,44.00,25
5,50,154,0.10,0.0110,6.16,4028,46.00,25
5,50,157,0.10,0.0160,6.28,5600,46.00,25
5,50,153,0.10,0.0130,6.12,4502,44.00,25
5,50,149,0.10,0.0160,5.96,6170,42.00,25
5,50,154,0.20,0.0110,6.16,4360,42.00,25
5,50,148,0.20,0.0110,5.92,4060,46.00,25
5,50,154,0.20,0.0190,6.16,7146,46.00,25
5,50,151,0.20,0.0180,6.04,6886,42.00,25
5,50,157,0.20,0.0120,6.28,4080,46.00,25
5,50,155,0.20,0.0190,6.20,6256,46.00,25
5,50,152,0.20,0.0221,6.08,8866,44.00,25
5,50,156,0.20,0.0140,6.24,5196,44.00,25
5,50,153,0.20,0.0181,6.12,6470,48.00,25
5,50,157,0.20,0.0131,6.28,4646,42.00,25
5,100,300,0.05,0.0691,6.00,25842,94.00,50
5,100,292,0.05,0.0470,5.84,18456,90.00,50
5,100,297,0.05,0.0320,5.94,12112,92.00,50
5,100,302,0.05,0.0220,6.04,8376,88.00,50
5,100,309,0.05,0.0310,6.18,11262,92.00,50
5,100,295,0.05,0.0200,5.90,8042,92.00,50
5,100,310,0.05,0.0480,6.20,17640,92.00,50
5,100,307,0.05,0.0691,6.14,26912,90.00,50
5,100,309,0.05,0.0250,6.18,10104,92.00,50
5,100,302,0.05,0.0450,6.04,17906,92.00,50
5,100,298,0.10,0.0241,5.96,9672,90.00,50
5,100,297,0.10,0.0351,5.94,13548,90.00,50
5,100,311,0.10,0.0320,6.22,12416,90.00,50
5,100,293,0.10,0.0350,5.86,14170,90.00,50
5,100,301,0.10,0.0330,6.02,12528,88.00,50
5,100,298,0.10,0.0260,5.96,9790,96.00,50
5,100,301,0.10,0.0340,6.02,13538,88.00,50
5,100,301,0.10,0.0270,6.02,10180,90.00,50
5,100,313,0.10,0.0641,6.26,22736,88.00,50
5,100,308,0.10,0.0250,6.16,8988,94.00,50
5,100,306,0.20,0.0501,6.12,19718,94.00,50
5,100,298,0.20,0.0250,5.96,9900,92.00,50
5,100,299,0.20,0.0250,5.98,9782,90.00,50
5,100,304,0.20,0.0230,6.08,9178,94.00,50
5,100,307,0.20,0.0300,6.14,11584,90.00,50
5,100,306,0.20,0.0811,6.12,32264,92.00,50
5,100,302,0.20,0.0460,6.04,17936,90.00,50
5,100,297,0.20,0.0300,5.94,11610,90.00,50
5,100,300,0.20,0.0280,6.00,10916,94.00,50
5,100,302,0.20,0.0240,6.04,9004,92.00,50
6,10,36,0.05,0.0010,7.20,624,10.00,5
6,10,37,0.05,0.0060,7.40,2076,10.00,5
6,10,36,0.05,0.0150,7.20,5066,10.00,5
6,10,36,0.05,0.0090,7.20,3068,10.00,5
6,10,36,0.05,0.0040,7.20,1492,10.00,5
6,10,38,0.05,0.0080,7.60,2546,10.00,5
6,10,36,0.05,0.0030,7.20,1000,10.00,5
6,10,35,0.05,0.0050,7.00,1904,10.00,5
6,10,36,0.05,0.0070,7.20,2758,10.00,5
6,10,37,0.05,0.0040,7.40,1380,10.00,5
6,10,38,0.10,0.0070,7.60,2188,10.00,5
6,10,34,0.10,0.0030,6.80,1062,10.00,5
6,10,35,0.10,0.0090,7.00,3322,10.00,5
6,10,36,0.10,0.0050,7.20,1700,8.00,5
6,10,36,0.10,0.0080,7.20,2594,10.00,5
6,10,37,0.10,0.0100,7.40,3074,8.00,5
6,10,37,0.10,0.0050,7.40,1712,10.00,5
6,10,36,0.10,0.0150,7.20,5688,10.00,5
6,10,37,0.10,0.0200,7.40,7088,10.00,5
6,10,36,0.10,0.0030,7.20,990,8.00,5
6,10,33,0.20,0.0020,6.60,546,10.00,5
6,10,37,0.20,0.0030,7.40,810,10.00,5
6,10,37,0.20,0.0030,7.40,1244,10.00,5
6,10,36,0.20,0.0110,7.20,4206,10.00,5
6,10,37,0.20,0.0090,7.40,3048,10.00,5
6,10,35,0.20,0.0060,7.00,2196,10.00,5
6,10,36,0.20,0.0030,7.20,754,10.00,5
6,10,36,0.20,0.0040,7.20,1566,10.00,5
6,10,35,0.20,0.0040,7.00,1092,10.00,5
6,10,36,0.20,0.0190,7.20,6674,10.00,5
6,50,184,0.05,0.0460,7.36,14476,48.00,25
6,50,181,0.05,0.0831,7.24,25836,46.00,25
6,50,188,0.05,0.0741,7.52,26264,46.00,25
6,50,185,0.05,0.0702,7.40,23546,44.00,25
6,50,174,0.05,0.0250,6.96,9210,48.00,25
6,50,180,0.05,0.0270,7.20,9322,46.00,25
6,50,180,0.05,0.1151,7.20,41718,48.00,25
6,50,176,0.05,0.0330,7.04,11408,46.00,25
6,50,178,0.05,0.0500,7.12,16820,48.00,25
6,50,186,0.05,0.0641,7.44,21144,46.00,25
6,50,192,0.10,0.0931,7.68,31818,46.00,25
6,50,178,0.10,0.0321,7.12,10440,42.00,25
6,50,178,0.10,0.0291,7.12,10514,48.00,25
6,50,178,0.10,0.0221,7.12,7284,46.00,25
6,50,185,0.10,0.2012,7.40,68264,44.00,25
6,50,188,0.10,0.0641,7.52,21240,44.00,25
6,50,180,0.10,0.0410,7.20,14142,46.00,25
6,50,181,0.10,0.0270,7.24,9002,46.00,25
6,50,191,0.10,0.0661,7.64,21914,46.00,25
6,50,179,0.10,0.0350,7.16,11936,46.00,25
6,50,177,0.20,0.0160,7.08,5518,50.00,25
6,50,185,0.20,0.0340,7.40,11430,46.00,25
6,50,178,0.20,0.0420,7.12,14978,46.00,25
6,50,180,0.20,0.0300,7.20,10824,46.00,25
6,50,179,0.20,0.0961,7.16,33910,46.00,25
6,50,181,0.20,0.0281,7.24,9964,46.00,25
6,50,184,0.20,0.0520,7.36,17750,44.00,25
6,50,172,0.20,0.0370,6.88,13488,46.00,25
6,50,180,0.20,0.0310,7.20,10622,46.00,25
6,50,190,0.20,0.0771,7.60,25428,46.00,25
6,100,359,0.05,0.0901,7.18,31972,94.00,50
6,100,358,0.05,0.0911,7.16,30018,94.00,50
6,100,353,0.05,0.0993,7.06,36260,90.00,50
6,100,360,0.05,0.3507,7.20,122910,90.00,50
6,100,350,0.05,0.0591,7.00,20442,92.00,50
6,100,366,0.05,0.0851,7.32,28452,92.00,50
6,100,367,0.05,0.0691,7.34,23880,94.00,50
6,100,362,0.05,0.0711,7.24,23920,96.00,50
6,100,370,0.05,0.2142,7.40,74860,90.00,50
6,100,357,0.05,0.1131,7.14,38140,92.00,50
6,100,365,0.10,0.0631,7.30,21042,92.00,50
6,100,370,0.10,0.0611,7.40,19616,92.00,50
6,100,351,0.10,0.0841,7.02,30760,96.00,50
6,100,361,0.10,0.0540,7.22,18786,90.00,50
6,100,361,0.10,0.6116,7.22,215554,92.00,50
6,100,355,0.10,0.0561,7.10,19810,92.00,50
6,100,368,0.10,0.0651,7.36,21688,92.00,50
6,100,362,0.10,0.0953,7.24,32344,94.00,50
6,100,369,0.10,0.0671,7.38,22280,94.00,50
6,100,356,0.10,0.1752,7.12,62140,90.00,50
6,100,346,0.20,0.1091,6.92,38934,92.00,50
6,100,359,0.20,0.0621,7.18,21416,94.00,50
6,100,344,0.20,0.0711,6.88,25168,92.00,50
6,100,361,0.20,0.0881,7.22,30200,92.00,50
6,100,355,0.20,0.0961,7.10,32610,92.00,50
6,100,362,0.20,0.2292,7.24,78608,90.00,50
6,100,354,0.20,0.1181,7.08,43888,88.00,50
6,100,359,0.20,0.0510,7.18,18182,92.00,50
6,100,363,0.20,0.1652,7.26,56292,90.00,50
6,100,360,0.20,0.1573,7.20,56272,94.00,50
7,10,41,0.05,0.0080,8.20,2618,8.00,5
7,10,40,0.05,0.0130,8.00,3864,10.00,5
7,10,41,0.05,0.0110,8.20,3402,8.00,5
7,10,41,0.05,0.0020,8.20,646,10.00,5
7,10,41,0.05,0.0100,8.20,3040,10.00,5
7,10,40,0.05,0.0140,8.00,4670,10.00,5
7,10,40,0.05,0.0571,8.00,20148,10.00,5
7,10,40,0.05,0.0050,8.00,1784,10.00,5
7,10,40,0.05,0.0090,8.00,3048,10.00,5
7,10,41,0.05,0.0160,8.20,5184,10.00,5
7,10,39,0.10,0.0290,7.80,9828,10.00,5
7,10,39,0.10,0.0070,7.80,2554,8.00,5
7,10,40,0.10,0.0070,8.00,2560,8.00,5
7,10,40,0.10,0.0080,8.00,2390,10.00,5
7,10,41,0.10,0.0230,8.20,7350,10.00,5
7,10,41,0.10,0.0060,8.20,1920,10.00,5
7,10,40,0.10,0.0080,8.00,2744,10.00,5
7,10,40,0.10,0.0060,8.00,1934,10.00,5
7,10,41,0.10,0.0060,8.20,1732,10.00,5
7,10,41,0.10,0.0110,8.20,3740,8.00,5
7,10,40,0.20,0.0060,8.00,2010,10.00,5
7,10,41,0.20,0.0251,8.20,8412,10.00,5
7,10,40,0.20,0.0070,8.00,2332,8.00,5
7,10,40,0.20,0.0150,8.00,5098,10.00,5
7,10,40,0.20,0.0140,8.00,4672,8.00,5
7,10,40,0.20,0.0210,8.00,7072,10.00,5
7,10,40,0.20,0.0172,8.00,5272,10.00,5
7,10,40,0.20,0.0110,8.00,3900,10.00,5
7,10,41,0.20,0.0150,8.20,5016,10.00,5
7,10,41,0.20,0.0581,8.20,19076,10.00,5
7,50,208,0.05,0.1201,8.32,36518,46.00,25
7,50,214,0.05,0.2412,8.56,73166,44.00,25
7,50,201,0.05,0.0330,8.04,10498,48.00,25
7,50,207,0.05,0.1982,8.28,63244,46.00,25
7,50,212,0.05,0.2888,8.48,88334,46.00,25
7,50,214,0.05,0.2983,8.56,81572,46.00,25
7,50,210,0.05,0.0661,8.40,21320,46.00,25
7,50,210,0.05,0.0781,8.40,23962,46.00,25
7,50,208,0.05,0.1301,8.32,39474,46.00,25
7,50,206,0.05,0.2615,8.24,84266,46.00,25
7,50,215,0.10,0.1581,8.60,47304,46.00,25
7,50,210,0.10,0.0831,8.40,24810,46.00,25
7,50,211,0.10,0.2652,8.44,82538,48.00,25
7,50,201,0.10,0.0581,8.04,18578,46.00,25
7,50,208,0.10,0.3453,8.32,114506,46.00,25
7,50,214,0.10,0.2933,8.56,91140,46.00,25
7,50,212,0.10,0.0891,8.48,27170,46.00,25
7,50,213,0.10,0.1235,8.52,36518,46.00,25
7,50,205,0.10,0.1421,8.20,45074,46.00,25
7,50,207,0.10,0.3313,8.28,111498,46.00,25
7,50,208,0.20,0.3723,8.32,124174,48.00,25
7,50,213,0.20,0.1396,8.52,43212,46.00,25
7,50,210,0.20,0.0741,8.40,22500,46.00,25
